duration_min,finished,moa1#1_1,moa1#1_2,moa1#1_3,moa1#1_4,moa1#1_5,moa1#1_6,moa1#1_7,moa1#1_8,moa1#1_9,moa1#1_10,moa1#2_1,moa1#2_2,moa1#2_3,moa1#2_4,moa1#2_5,moa1#2_6,moa1#2_7,moa1#2_8,moa1#2_9,moa1#2_10,moa2#1_1,moa2#1_2,moa2#1_3,moa2#1_4,moa2#1_5,moa2#1_6,moa2#1_7,moa2#1_8,moa2#1_9,moa2#1_10,moa2#2_1,moa2#2_2,moa2#2_3,moa2#2_4,moa2#2_5,moa2#2_6,moa2#2_7,moa2#2_8,moa2#2_9,moa2#2_10,moa_adult,moa_imp_biascheck,moa_ach_biascheck,moa_imp_dummy,moa-ach_dummy,moa_duration,idea_1,idea_2,idea_3,idea_4,idea_5,idea_6,idea_7,idea_8,idea-biascheck,idea-bias-dummy,idea_duration,demo_politics,demo_party,swb_1,swb_2,swb_3,swb_4,swb_5,swb_6,swb_duration,mindful_1,mindful_2,mindful_3,mindful_4,mindful_5,mindful_6,mindful_7,mindful_8,mindful_9,mindful_10,mindful_11,mindful_12,mindful_13,mindful_14,mindful_15,mindful_biascheck,mindful_bias_dummy,mindful_duration,belong_1,belong_2,belong_3,belong_4,belong_5,belong_6,belong_7,belong_8,belong_9,belong_10,belong_now,belong_biascheck,belong_bias_dummy,belong_duration,efficacy_1,efficacy_2,efficacy_3,efficacy_4,efficacy_5,efficacy_6,efficacy_7,efficacy_8,efficacy_9,efficacy_10,efficacy_biascheck,efficacy_bias_dummy,efficacy_duration,support_1,support_2,support_3,support_4,support_5,support_6,support_7,support_8,support_9,support_10,support_11,support_12,support_biascheck,support_bias_dummy,support_duration,socmedia_1,socmedia_2,socmedia_3,socmedia_4,socmedia_5,socmedia_6,socmedia_7,socmedia_8,socmedia_9,socmedia_10,socmedia_11,socmedia_biascheck,socmedia_bias_dummy,socmedia_duration,usdream_1,usdream_2,usdream_duration,transgres_freq,transgres_common,transgres_1,transgres_2,transgres_3,transgres_4,transgres_duration,exploit_1,exploit_2,exploit_3,exploit_duration,disability11,disability14_1,disability14_2,disability14_3,disability14_4,disability14_5,disability10_1,disability10_2,disability10_3,disability10_4,disability10_5,disability10_6,disability10_7,disability10_8,disability10_9,disability10_10,disability10_11,disability10_12,disability10_13,disability10_14,disability10_15,disability_duration,physsx_1,physsx_2,physsx_3,physsx_4,physsx_5,physsx_6,physsx_7,physsx_8,physsx_9,physsx_10,physsx_11,physsx_12,physsx_13,physsx_biascheck,physsx_bias_dummy,phys_duration,stress_1,stress_2,stress_3,stress_4,stress_5,stress_6,stress_7,stress_8,stress_9,stress_10,stress_biascheck,stress_bias_dummy,stress_duration,marriage1_1,marriage1_2,marriage1_3,marriage1_4,marriage2,marriage4,demo_parents,marriage_duration,demo_sex,demo_age,demo_edu,demo_sibs1,demo_sibs2,demo_sibs3,demo_sibs4,demo_sibs5,demo_sibs6,demo_sibs7,demo_race,demo_mil,demo_mil_years,demo_income,demo_us,demo_us_years,demo_state,demo_duration,response_bias_sum
40.53333333333333,1,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,69,33,0,0,3.3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,1,1.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,0.88,4.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,50,0,1.74,2.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,43,0,1.31,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,29,0,1.49,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,69,0,0.85,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,31,0,0.5,4.0,4.0,0.13,2.0,1.0,5.0,2.0,2.0,2.0,0.23,5.0,4.0,3.0,3.25,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,15,0,0.38,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,29,0,1.24,15.0,30.0,40.0,15.0,3.0,1.0,1.0,2.19,1.0,NA,2.0,0,1,0,0,0,1,0,2,0.0,0,5.0,1.0,18-25,10.0,0.15,1
25.583333333333332,0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,76,36,0,0,2.26,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,31,0,0.7,6.0,6.0,5.0,5.0,5.0,5.0,3.0,2.0,0.48,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,46,0,1.48,2.0,4.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,2.0,42,0,0.76,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,23,0,0.92,7.0,6.0,5.0,5.0,7.0,5.0,5.0,4.0,5.0,7.0,5.0,5.0,66,0,0.91,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,26,0,0.57,4.0,4.0,0.12,2.0,1.0,2.0,1.0,2.0,1.0,0.13,1.0,1.0,1.0,2.28,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,29,0,0.48,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,36,0,1.03,25.0,20.0,50.0,5.0,4.0,4.0,2.0,0.17,2.0,20,2.0,0,1,1,0,0,0,1,1,0.0,0,5.0,1.0,18-25,10.0,0.12,0
21.1,1,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,68,35,0,0,2.13,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,29,0,0.55,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,0.24,3.0,5.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,48,0,1.49,2.0,4.0,4.0,5.0,5.0,3.0,2.0,5.0,3.0,4.0,4.0,41,0,1.03,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,29,0,0.55,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,81,0,0.76,4.0,2.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,39,0,0.65,4.0,4.0,0.2,2.0,1.0,2.0,2.0,1.0,2.0,0.19,3.0,2.0,1.0,1.16,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,16,0,0.34,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,32,0,0.7,35.0,35.0,20.0,10.0,5.0,3.0,1.0,0.98,1.0,22,2.0,0,1,1,0,0,1,1,1,0.0,0,5.0,1.0,18-25,10.0,0.24,0
43.63333333333333,1,4.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,63,35,0,0,2.24,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,1,0.28,3.0,3.0,5.0,5.0,6.0,5.0,7.0,7.0,0.74,4.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0,1.0,4.0,5.0,5.0,2.0,4.0,5.0,53,0,2.24,1.0,5.0,2.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,38,0,0.93,4.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,34,0,0.76,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,82,0,0.47,3.0,3.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,38,0,0.46,4.0,5.0,0.82,1.0,1.0,1.0,1.0,1.0,1.0,0.14,2.0,1.0,1.0,1.57,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,17,0,0.48,3.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,40,0,0.52,20.0,25.0,5.0,50.0,4.0,3.0,1.0,1.52,2.0,21,2.0,0,1,1,1,1,1,1,2,0.0,0,7.0,1.0,18-25,10.0,0.83,1
27.833333333333332,0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,69,37,0,0,2.37,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,30,0,0.87,6.0,7.0,5.0,6.0,6.0,5.0,3.0,5.0,0.56,4.0,3.0,5.0,2.0,4.0,5.0,4.0,6.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,55,0,1.78,3.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,2.0,4.0,42,0,1.19,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,34,0,0.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,84,1,0.84,3.0,1.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,2.0,2.0,36,0,0.71,5.0,5.0,0.6,2.0,2.0,1.0,2.0,1.0,1.0,0.3,1.0,1.0,1.0,1.55,1.0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,4.0,5.0,2.0,5.0,1.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,3.0,1.28,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15,0,0.38,2.0,1.0,5.0,4.0,4.0,2.0,3.0,5.0,3.0,3.0,32,0,1.13,30.0,30.0,30.0,10.0,4.0,4.0,1.0,1.33,2.0,20,2.0,0,1,1,1,1,1,1,1,0.0,0,5.0,1.0,18-25,10.0,0.02,1
20.133333333333333,0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,70,32,0,0,2.27,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,24,1,0.25,6.0,6.0,5.0,3.0,5.0,5.0,5.0,2.0,0.34,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,47,0,1.08,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,36,0,0.76,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,30,1,0.84,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,72,1,0.56,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,44,1,0.21,4.0,4.0,0.09,2.0,2.0,4.0,2.0,2.0,2.0,0.12,2.0,2.0,2.0,0.89,2.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,1.38,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,20,0,0.4,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,34,0,0.97,30.0,30.0,30.0,10.0,4.0,2.0,2.0,1.39,2.0,21,2.0,0,0,1,0,0,0,0,1,0.0,0,2.0,1.0,18-25,10.0,0.01,4
1209.95,0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,70,39,0,0,290.23,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,31,0,0.38,1.0,1.0,5.0,6.0,5.0,3.0,3.0,2.0,0.57,4.0,5.0,5.0,5.0,6.0,4.0,6.0,6.0,5.0,5.0,6.0,4.0,4.0,5.0,6.0,76,0,1.35,5.0,5.0,2.0,5.0,5.0,1.0,5.0,5.0,4.0,2.0,3.0,42,0,0.96,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,38,0,0.7,4.0,4.0,7.0,6.0,4.0,6.0,7.0,7.0,7.0,4.0,7.0,7.0,70,0,2.21,4.0,1.0,4.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,31,0,0.64,1.0,3.0,0.12,2.0,2.0,1.0,1.0,1.0,1.0,0.09,1.0,1.0,1.0,1.41,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,15,0,0.24,2.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,1.0,4.0,32,0,0.73,0.0,15.0,40.0,45.0,1.0,1.0,1.0,1.11,2.0,19,2.0,0,1,1,0,1,1,1,1,0.0,0,1.0,1.0,1-18,10.0,0.14,0
19.116666666666667,0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,78,33,0,0,1.76,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,29,0,0.47,2.0,2.0,6.0,6.0,6.0,4.0,4.0,4.0,0.37,4.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,2.0,5.0,6.0,75,0,1.49,2.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,35,0,0.69,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,27,0,0.72,4.0,4.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,7.0,6.0,61,0,1.03,1.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,30,0,0.57,2.0,3.0,0.61,2.0,1.0,1.0,1.0,1.0,1.0,0.12,1.0,1.0,1.0,0.93,2.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,5.0,3.0,5.0,3.0,2.0,1.41,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,18,0,0.36,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,2.0,33,0,0.51,20.0,20.0,50.0,10.0,4.0,1.0,1.0,0.74,2.0,20,2.0,0,1,0,1,0,0,0,1,0.0,0,7.0,1.0,18-25,6.0,0.1,0
30.016666666666666,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,78,39,0,0,1.74,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,1,0.79,6.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,0.67,6.0,3.0,3.0,1.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,2.0,3.0,6.0,54,0,1.51,2.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,37,0,0.93,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,30,1,0.52,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,84,1,0.37,5.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,43,0,0.54,5.0,5.0,0.08,4.0,4.0,2.0,2.0,1.0,1.0,0.28,1.0,1.0,1.0,3.41,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,24,0,0.55,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,36,0,0.42,30.0,40.0,20.0,10.0,5.0,4.0,1.0,1.18,2.0,NA,2.0,0,1,1,1,1,1,1,3,0.0,0,3.0,0.0,0,0.0,0.0,3
34.05,0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,61,40,0,0,5.71,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,32,1,1.1,2.0,7.0,6.0,6.0,6.0,6.0,2.0,6.0,0.22,3.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,47,0,1.95,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,48,0,0.68,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,38,0,5.9,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,5.0,78,0,0.77,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,49,0,0.4,4.0,4.0,0.04,2.0,3.0,2.0,2.0,1.0,1.0,0.11,2.0,1.0,1.0,1.11,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.81,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,19,0,0.34,4.0,2.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,39,0,0.49,30.0,30.0,30.0,10.0,5.0,2.0,1.0,0.79,2.0,20,2.0,0,1,1,0,0,1,1,1,0.0,0,5.0,1.0,18-25,9.0,0.02,1
71.4,0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,67,39,0,0,1.94,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,31,0,0.35,2.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,0.43,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,4.0,3.0,55,0,1.28,5.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,5.0,33,0,0.83,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,37,0,0.56,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,79,0,0.51,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,28,0,0.45,4.0,4.0,0.14,2.0,3.0,2.0,1.0,1.0,1.0,0.1,2.0,1.0,1.0,1.35,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,14,0,0.3,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,32,0,25.22,35.0,20.0,30.0,15.0,4.0,3.0,2.0,1.64,2.0,20,2.0,0,1,0,0,0,1,0,1,0.0,0,5.0,1.0,18-25,4.0,0.04,0
22.216666666666665,0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,69,37,0,0,2.36,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,30,0,0.45,4.0,2.0,6.0,6.0,6.0,5.0,6.0,6.0,0.22,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,6.0,85,0,1.29,5.0,2.0,5.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,4.0,34,0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,36,0,0.64,7.0,7.0,7.0,7.0,7.0,4.0,5.0,7.0,5.0,7.0,7.0,5.0,75,0,1.19,4.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,34,0,0.51,2.0,4.0,0.2,1.0,2.0,3.0,1.0,1.0,1.0,0.1,2.0,3.0,2.0,1.42,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.54,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,20,0,0.44,2.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,30,0,0.58,30.0,35.0,20.0,10.0,4.0,2.0,1.0,3.16,2.0,NA,2.0,1,0,0,0,0,0,0,2,0.0,0,4.0,1.0,18-25,10.0,0.14,0
20.666666666666668,1,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,74,45,0,0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,29,0,0.42,2.0,8.0,6.0,7.0,6.0,7.0,7.0,7.0,0.35,6.0,6.0,5.0,3.0,6.0,6.0,4.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,78,0,1.56,5.0,2.0,4.0,4.0,2.0,3.0,5.0,2.0,1.0,1.0,4.0,33,0,0.92,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,38,0,0.61,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,84,1,0.51,4.0,5.0,5.0,3.0,3.0,5.0,5.0,2.0,4.0,3.0,3.0,42,0,0.58,5.0,5.0,0.14,2.0,2.0,2.0,1.0,1.0,1.0,0.14,2.0,5.0,2.0,1.8,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0,0.39,2.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0,3.0,2.0,32,0,0.95,20.0,20.0,45.0,15.0,4.0,2.0,1.0,1.27,2.0,21,2.0,0,1,0,1,0,1,0,"1,2",1.0,4,8.0,1.0,18-25,34.0,0.11,1
26.433333333333334,0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,76,36,0,0,3.81,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,29,0,0.58,7.0,7.0,6.0,6.0,7.0,5.0,6.0,3.0,0.48,6.0,6.0,6.0,4.0,2.0,1.0,2.0,4.0,6.0,4.0,3.0,4.0,3.0,2.0,6.0,59,0,1.84,4.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,42,0,1.12,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,35,0,0.68,7.0,7.0,6.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,6.0,3.0,66,0,0.82,1.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,25,0,0.65,4.0,5.0,0.2,4.0,3.0,3.0,1.0,1.0,2.0,0.22,2.0,1.0,1.0,1.71,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,22,0,0.61,2.0,2.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,1.0,32,0,0.9,35.0,35.0,20.0,10.0,5.0,5.0,1.0,1.33,2.0,NA,2.0,0,1,1,1,1,1,1,1,0.0,0,7.0,1.0,18-25,10.0,0.24,0
